id,name,states,levels,company,date_published,time_published
11004468,JDE CNC Architect,['NY'],mid,CGI,2023-05-19,10:12:32
10069442,Certified Patient Care Assistant Med Surg Ortho,['AZ'],mid,Banner Health,2023-05-20,23:14:06
11427510,Registered Nurse - Cardiology/Vascular,['NY'],mid,Northwell Health,2023-05-25,00:12:51
11407223,Lead External Data Acquisition Operations (EDAO) Analyst,['NJ'],senior,Merck,2023-05-20,11:26:30
7983384,Head of Data and Insights,['CA'],senior,Snap,2022-01-27,23:12:50
10474643,"Director of Intelligent Automation, Artificial Intelligence & IoT, Offering Lead, West Region",['AZ'],senior,Avanade,2023-05-05,10:16:35
10371141,Postdoctoral Fellowship Position in Cancer Biology  Human Oncogenesis and Pathogenesis Program (HOPP),['NY'],mid,Memorial Sloan Kettering Cancer Center,2023-05-01,23:31:26
11330084,Consumer Discretionary & Staples Data Team Leader,['NY'],mid,Bloomberg LP,2023-05-11,10:02:49
11204974,Senior Data Scientist,['AR'],senior,Walmart,2023-04-26,23:57:54
9917194,"Director, Fleet Energy Optimization",['FL'],senior,Royal Caribbean Group,2023-04-04,12:03:05
11367901,Sr. Business Analyst - Retail Bank Organizations,['VA'],senior,Capital One,2023-05-13,10:19:49
10950600,Privacy Counsel,['NY'],senior,TikTok,2023-03-01,23:54:49
11306476,Principal Associate - Process Manager,"['VA', 'DE']",senior,Capital One,2023-05-06,10:16:23
11058965,Clinical Research Associate 2 / Sr. CRA - East Coast Oncology,['NY'],senior,Labcorp,2023-05-05,11:24:49
11120975,Product Manager - Ads and ML,['CA'],senior,Meta,2023-05-27,23:23:11
11122739,Senior Manager Operational Risk & Controls - Data Ecosystem,['IL'],senior,Discover,2023-05-01,10:56:15
11386101,People Analytics & Research Partner,['CA'],mid,Intuit,2023-05-17,11:15:11
11395696,"Lead Analyst, Treasury and ALM",['NY'],senior,BNY Mellon,2023-05-18,23:12:35
11164564,Clinical Research Associate 2 / Sr. CRA 1 & 2 - Ophthalmology & Biopharm,['OR'],senior,Labcorp,2023-05-04,11:12:14
7437251,Demand Forecasting Analyst,['TN'],senior,Asurion,2021-11-23,11:37:28
11132378,Senior ABA Investigator,['MN'],senior,UnitedHealth Group,2023-04-29,23:39:29
10670640,Research Analyst,['NY'],mid,MarketAxess,2023-05-22,23:02:33
11199589,E-Fulfillment/Distribution Centers Systems Administrator,['MD'],mid,Kohl's,2023-04-15,11:10:25
11194156,"Senior Manager II, Audit",['AR'],senior,Walmart,2023-04-27,00:01:13
11039578,2024 Corporate Services Summer Analyst Program (New York),['NY'],mid,Morgan Stanley,2023-03-16,23:08:59
9526171,"Business Analyst Capital Markets Technology, Vice President",['NY'],senior,MUFG,2023-03-19,11:39:33
10972834,Amazon Robotics - Business Intelligence Engineer Co-op (Performance & Insights) - Fall 2023,['MA'],internship,Amazon,2023-03-04,10:16:13
11409312,Technical Program Manager (TPM) - AI Research,['NY'],senior,Meta,2023-05-27,23:23:11
11435283,Principal Data Scientist,['AR'],senior,Walmart,2023-05-25,23:45:33
11222803,Sr Data Scientist,['IL'],senior,Exelon,2023-05-02,23:25:04
11374774,Delivery Driver CDL A-Afton Wy,['UT'],mid,US Foods,2023-05-17,14:55:47
11418374,"Director, Artificial Intelligence and Machine Learning","['CA', 'NY']",senior,Robinhood,2023-05-24,23:05:23
11427915,"SSM Patient Access Representative - Revenue Cycle - Madison, WI",['WI'],mid,UnitedHealth Group,2023-05-25,00:20:45
9925945,"Manager, Club Strategy",['NY'],senior,MLB,2023-03-23,23:11:45
10954967,Director of Enterprise Data Management and Engineering ,['MA'],senior,The Commonwealth of Massachusetts,2023-03-02,10:08:05
7200766,"Data Scientist, Global Payments - USDS",['CA'],mid,TikTok,2023-03-03,11:56:13
7913288,"Data Engineer, Analytics",['NY'],mid,Meta,2023-05-27,23:23:11
11114922,"Analyst, Legal Operations  (Position Location: Miami, FL)",['FL'],senior,Royal Caribbean Group,2023-05-10,11:22:13
11441589,Senior Data Engineer,['TX'],senior,Wells Fargo,2023-05-26,23:46:34
11371812,"Risk Specialist, Cybersecurity",['AR'],senior,Walmart,2023-05-13,23:40:11
11091611,Sr. Engineer- Data & Analytics Cloud Platform,['VA'],senior,CarMax,2023-03-31,10:06:46
11118336,Data Center Engineering Operations Area Manager,['AZ'],senior,Amazon,2023-04-01,10:15:56
11058906,Clinical Research Associate 2 / Sr. CRA - East Coast Oncology,['PA'],senior,Labcorp,2023-05-05,11:24:49
10922222,"Principal, Data Architect",['PA'],mid,BNY Mellon,2023-03-09,23:19:11
7989515,Business Systems Analyst,['NE'],senior,PayPal,2022-01-28,11:15:19
11305281,"Investigations and Insights, Data Scientist (IO) - USDS",['NY'],senior,TikTok,2023-05-05,23:43:16
11165397,Financial Operations Analyst,['FL'],mid,Chewy,2023-04-11,23:11:08
11422553,Lead Fulfillment Associate (Tier 3),['CA'],senior,Amazon,2023-05-24,10:17:50
11133289,AIML Senior Software Engineer - Data and ML Infrastructure for Machine Translation,['NY'],senior,Apple,2023-05-03,10:14:35
11382428,Associate Director Internal Audit - Risk Surveillance,['MN'],senior,UnitedHealth Group,2023-05-16,23:44:52
11425938,"Senior Specialist, Technology Product Owner",['PA'],senior,BNY Mellon,2023-05-24,23:12:19
11427921,"Medical Assistant Beckley, WV","['VA', 'WV']",mid,UnitedHealth Group,2023-05-25,00:20:45
11409336,"Data Scientist, Product Analytics",['NY'],mid,Meta,2023-05-27,23:23:11
9265294,Workforce Planning Analyst Sr,['WI'],senior,Advocate Aurora Health,2022-12-29,10:08:01
11403325,"Product Technical Program Manager, Central Social Impact",['NY'],senior,Meta,2023-05-27,23:23:11
10795384,"Finance Data Governance & Stewardship Senior Data Analyst - NA, EUR",['TX'],senior,PepsiCo,2023-01-31,11:15:18
11423145,Principal Data Science,['IL'],senior,Discover,2023-05-24,10:28:00
11388636,"Data Engineering Leader, Analytics",['CA'],senior,Meta,2023-05-27,23:23:11
11409302,"Data Engineer, Product Analytics - Monetization",['NY'],mid,Meta,2023-05-27,23:23:11
11247645,"Specialist, Data Scientist",['FL'],senior,BNY Mellon,2023-04-25,23:12:40
11404331,"Associate Collections Representative - Phoenix, AZ",['AZ'],mid,UnitedHealth Group,2023-05-19,23:43:51
11012282,"Field Clinical Specialist, Transcatheter Mitral & Tricuspid Therapies",['CA'],mid,Edwards Lifesciences,2023-03-16,23:28:53
11271994,Echo Technician - Part-time,['NY'],mid,UnitedHealth Group,2023-04-28,23:43:50
10702018,Data Transformation Analyst II/Customer Support Associate,['MD'],mid,Dow Jones,2023-05-27,11:02:54
11138616,"Associate, Data Quality & Data Management Specialist",['PA'],senior,BNY Mellon,2023-04-11,23:13:05
11277326,Principal Data Science,['IL'],senior,Discover,2023-05-02,10:53:56
11409282,"Software Engineer, Computer Vision - Reality Labs",['WA'],mid,Meta,2023-05-27,23:23:10
11411596,"Principal Compliance Specialist, Credit Reporting/Credit Disputes",['IL'],senior,Discover,2023-05-21,10:58:43
11084409,EFC/DC Systems Administrator,['MD'],mid,Kohl's,2023-04-07,11:10:14
11417228,Asset & Wealth Management-New York-Vice President-Data Engineer,['NY'],mid,Goldman Sachs,2023-05-23,11:07:26
10148465,Data Mgmt. & Ops. Assoc Manager,['TX'],senior,PepsiCo,2022-10-10,23:43:09
11059612,Data Engineer,['TX'],mid,PepsiCo,2023-03-21,11:52:47
11069752,"Content Policy Analyst, Exploitation and Abuse - USDS",['NY'],mid,TikTok,2023-03-22,23:49:55
11437074,Advanced Specialty Care Representative,['IL'],mid,CVS Health,2023-05-27,10:29:17
10938399,Sr. Program Manager (Core Technologies),['FL'],senior,Uber,2023-03-10,11:59:46
11168135,Site EHS Manager,['MA'],senior,Amazon,2023-04-29,10:11:53
10749312,Risk Adjustment Coding Reviewer,['AZ'],mid,Banner Health,2023-05-12,23:19:22
11428244,"Manager II, Product Development Women's Apparel",['AR'],senior,Walmart,2023-05-25,00:22:19
11183609,"Patient Service Rep - Full-Time / Oak Lawn, IL",['IL'],mid,Advocate Aurora Health,2023-05-24,10:16:39
11133028,Medical Scribe: Neuro Spine/Neurosurgery,['WI'],mid,Advocate Aurora Health,2023-04-05,10:13:35
11237315,Staff Technical Data Analyst,['CA'],senior,Intuit,2023-04-22,11:06:25
11338745,Principal Data Science,['IL'],senior,Discover,2023-05-17,11:03:54
11128861,Senior Data Engineer,['WI'],senior,Labcorp,2023-04-04,11:53:51
10614175,"Senior Manager II, Merchandising Replenishment",['AR'],senior,Walmart,2023-04-26,23:53:34
7751477,ESG Associate,['NY'],mid,Deutsche Bank,2022-05-27,18:03:37
11267872,Principal Cloud Architect (Open to Remote),['VA'],senior,Fannie Mae,2023-04-28,10:59:18
11309639,"Data Scientist/Sr Data Scientist, Product Analytics - USDS",['CA'],senior,TikTok,2023-05-10,23:48:26
11406886,"Internal Audit - Reporting & Analytics, Associate - New York",['NY'],senior,Goldman Sachs,2023-05-20,11:16:24
10424456,"Future Opportunity, Cyber Defense Consultant",['AZ'],mid,Avanade,2023-02-23,10:17:56
11155443,Data Defense Operations Developer,['NY'],senior,TikTok,2023-04-15,23:41:18
10612713,Senior Principal Scientist Machine Learning / Protein Design Prediction,['CA'],senior,Bristol Myers Squibb,2023-01-19,02:02:43
11205078,Staff Data Scientist,['AR'],senior,Walmart,2023-04-27,00:06:51
10395927,Future Opportunity - Data Engineering Consultant,['MN'],mid,Avanade,2023-02-02,10:16:37
11332492,Research Technician II (full time/on site),['WI'],mid,Labcorp,2023-05-23,11:14:43
11326099,Director Risk,['NY'],senior,Kafene,2023-05-15,23:04:47
11408314,Fraud Investigator,['KS'],mid,Spectrum,2023-05-20,11:32:36
10903560,Executive Chef,['NY'],mid,Memorial Sloan Kettering Cancer Center,2023-05-25,23:32:52
11275721,Call Center Lead - Jefferson New Jersey-Stratford,['NJ'],senior,Aramark,2023-05-06,23:17:12
11305830,"Sr. Manager, Data Science - Remote within 100 miles of Office Location",['VA'],senior,CarMax,2023-05-06,10:04:42
11403075,Certified Patient Care Assistant Pediatric ICU,['AZ'],mid,Banner Health,2023-05-26,23:15:33
4278354,Senior Data Scientist,['NY'],senior,Bluecore,2021-07-15,21:27:56
11297795,Data Architect,['AZ'],senior,Intel,2023-05-04,23:28:07
11037411,"Platform Solutions, Consumer Business Risk, Associate, Richardson",['TX'],mid,Goldman Sachs,2023-05-18,11:14:22
11407826,Community Agent - Somali - 1.0 FTE - Strategic Partnerships,['OR'],mid,Portland Public Schools,2023-05-20,11:29:37
11329034,Registered Nurse - Cardiology/Vascular,['NY'],mid,Northwell Health,2023-05-10,23:41:24
11143483,Senior Clinical Informatics Specialist,['NY'],senior,Northwell Health,2023-04-06,11:53:44
11381467,"Software Engineer, Machine Learning - Reality Labs",['WA'],mid,Meta,2023-05-27,23:23:11
11404436,Actuarial Manager - Remote,['MN'],senior,UnitedHealth Group,2023-05-19,23:43:51
11411104,"Senior Manager I, Asset Protection - All DC/FC - EHS & AP Site Leader (Sam's Club)",['OH'],senior,Walmart,2023-05-20,23:44:14
9944881,Future Opportunity - Sr. Modern Workplace Consultant,['WI'],senior,Avanade,2023-02-02,10:16:37
11268441,Configuration Management Engineer,['FL'],senior,Lockheed Martin,2023-04-28,11:14:04
11215920,Lean Technician - Lumberton,['NJ'],mid,CVS Health,2023-05-27,10:39:15
11204831,Product Technical Program Manager - Generative AI,['NY'],senior,Meta,2023-05-27,23:23:11
11128927,Multi Functional Info Systems Analyst Senior,['FL'],senior,Lockheed Martin,2023-04-04,11:58:14
11367858,"Municipal Research - Associate, Data Science",['NJ'],mid,BlackRock,2023-05-13,10:19:08
11425182,Plant Quality Manager,['IL'],senior,Wilton Brands,2023-05-24,11:22:49
10942487,"Amazon Robotics - Technical Artist Co-op - July to December 2023, Virtual Systems",['MA'],internship,Amazon,2023-05-13,10:14:17
11422453,Manager Infection Prevention,['IL'],senior,Advocate Aurora Health,2023-05-24,10:16:39
8933685,Sr. Workforce Planning Analyst,['WI'],senior,Kohl's,2023-05-09,11:14:25
11057843,Future Opportunity - Azure Infrastructure Cloud Architect,['NY'],mid,Avanade,2023-05-10,10:15:21
11399375,Delivery Driver,['VA'],mid,US Foods,2023-05-20,10:13:10
11438468,Credit Analyst - Financial Markets,['NY'],mid,Macquarie Group,2023-05-26,11:17:18
11409345,Software Engineer (Technical Leadership) - Machine Learning,['CA'],senior,Meta,2023-05-27,23:23:11
11261497,Vice President - 6472771,['NY'],senior,Goldman Sachs,2023-04-27,11:17:01
11213603,Principal Data Scientist - AI/ML Experimentation,['AR'],senior,Walmart,2023-04-27,00:01:12
11403744,Senior Data Engineer,['NH'],senior,Liberty Mutual Insurance,2023-05-25,23:33:45
11311219,"Senior Counsel, eComm (Technology Transactions & Product)",['AR'],senior,Walmart,2023-05-07,23:38:16
11381839,Registered Nurse (RN) - Operating Room,['NY'],mid,Northwell Health,2023-05-16,23:36:46
10575825,"Research Scientist Intern, AI Computer Vision (PhD)",['NY'],internship,Meta,2023-05-27,23:23:11
7305531,"Data Engineer, Core Growth",['CA'],mid,Snap,2022-05-25,16:09:37
11388243,"Principal, Insider Threat Analyst",['NY'],senior,BNY Mellon,2023-05-17,23:41:10
11163586,Clinical Research Associate 2 / Sr. CRA 1 & 2 - Ophthalmology & Biopharm,['NY'],senior,Labcorp,2023-05-04,11:12:14
11382416,Senior Workforce Rep,['MN'],senior,UnitedHealth Group,2023-05-16,23:44:52
10714457,"Internal Audit - Analytics & Reporting, Vice President - New York",['NY'],senior,Goldman Sachs,2023-02-23,23:30:59
11221435,"Last Mile Safety & Performance Operations Specialist, LMSP Ops",['TN'],mid,Amazon,2023-04-20,10:12:30
10474644,"Director of Intelligent Automation, Artificial Intelligence & IoT, Offering Lead, West Region",['OR'],senior,Avanade,2023-05-05,10:16:35
10658217,Associate Human Resource Business Partner,['NY'],senior,Epic Insurance Brokers and Consultants,2023-05-17,23:07:59
10945196,Certified Patient Care Assistant Outpatient Observation Unit,['AZ'],mid,Banner Health,2023-05-19,23:16:39
10467267,"Syndicated Operations Specialist, Hybrid",['NY'],senior,MUFG,2023-03-19,11:39:33
11204836,"Software Engineer, Product - Generative AI",['CA'],senior,Meta,2023-05-27,23:23:11
10482598,Radiology Tech - Work 3 Days/Week - Roanoke VA,['VA'],mid,UnitedHealth Group,2023-04-22,23:39:24
11122074,Lead Analytic Consultant - Operations Intelligence Strategy Execution,['VA'],senior,Wells Fargo,2023-05-27,11:34:10
11273345,"Group Manager, Data and Analytics Advisory - Northeast Region",['PA'],senior,Avanade,2023-05-09,10:14:26
11368672,Principal Data Scientist,['NC'],senior,Labcorp,2023-05-13,11:22:25
10478374,DIC Ultrasound Tech- Reg,['NY'],mid,Northwell Health,2023-05-26,23:34:46
11375119,Delivery Driver Class A,['NE'],mid,US Foods,2023-05-17,14:55:47
11435095,"Part-Time Patient Care Representative (SSM) - Oklahoma City, OK",['OK'],mid,UnitedHealth Group,2023-05-27,23:43:18
11428128,"Sam's Club MAP Inventory & Yield Analyst - Manager II, Advanced Analytics",['AR'],senior,Walmart,2023-05-25,00:22:19
11338499,"Senior, Data Engineer",['VA'],senior,Capital One,2023-05-12,10:18:06
11441258,Staff Data Scientist - Science Management,['AR'],senior,Walmart,2023-05-26,23:44:27
10656883,"Research, Assessment & Accountability Evaluator I OR II - 1.0 FTE - Research, Assessment & Accountability",['OR'],mid,Portland Public Schools,2023-01-04,11:19:09
11221336,Financial Advocate Lead,['IL'],senior,Advocate Aurora Health,2023-04-20,10:10:51
11226889,Reporting Analytics Lead - USDS,['NY'],senior,TikTok,2023-04-20,23:44:59
10838349,"APRN, Advanced Nurse Practitioner, Hematology/Oncology, Chicago Suburbs - Full Time",['IL'],mid,Advocate Aurora Health,2023-02-08,10:15:06
6651677,Data Scientist Intern,['TN'],internship,Asurion,2021-09-15,11:31:49
10765023,"Data Analyst, Go Live",['NY'],mid,Riskified,2023-04-05,23:08:21
10460681,"Architect Lead, NoSQL Data Platform Architecture",['FL'],senior,Royal Caribbean Group,2023-04-26,11:25:22
10879625,"Data Scientist / Data Engineer, Quant Modeling - USDS",['CA'],mid,TikTok,2023-03-23,23:53:53
11435033,Per Diem Physician - Home-based Medical Care - Optum,['VA'],entry,UnitedHealth Group,2023-05-25,23:43:49
11317404,Senior Business Intelligence Analyst,['ME'],senior,Unum Group,2023-05-09,23:05:57
11395434,"Senior Analyst, Data Management",['MD'],senior,Aramark,2023-05-18,23:10:24
10939563,Support Operations Principal,['NY'],mid,Via,2023-03-09,23:07:24
11099016,Senior Business Analyst ,['MA'],senior,The Commonwealth of Massachusetts,2023-03-29,10:08:31
10837132,Cardiac Procedures Tech,['WI'],mid,Advocate Aurora Health,2023-02-08,10:13:59
11272701,Senior Data Engineer,['PA'],senior,CGI,2023-05-09,10:06:19
11212098,"Research Scientist, Fundamental Computer Vision",['WA'],mid,Meta,2023-05-27,23:23:11
11164561,Clinical Research Associate 2 / Sr. CRA 1 & 2 - Ophthalmology & Biopharm,['PA'],senior,Labcorp,2023-05-04,11:12:14
11387025,Senior Credit Portfolio Consultant,['AZ'],senior,Wells Fargo,2023-05-23,23:47:16
11247120,Sr. Data Scientist,['NY'],senior,Kafene,2023-04-25,23:06:29
11430688,Associate - 6445338,['NY'],mid,Goldman Sachs,2023-05-25,11:08:57
11293845,Manager Data Science,['IL'],senior,Discover,2023-05-04,10:57:45
11042973,"Financial Planning & Analysis, Associate Director - International",['NJ'],senior,"Audible, Inc.",2023-03-17,10:22:33
11338098,Sr Technical Program Manager,['CA'],senior,Amazon,2023-05-12,10:12:57
11209573,Senior Data Analyst,['TX'],senior,PepsiCo,2023-04-18,11:23:21
11330138,Financial Services & REITs Team Leader- Company Financials,['NJ'],mid,Bloomberg LP,2023-05-12,10:02:32
11164565,Clinical Research Associate 2 / Sr. CRA 1 & 2 - Ophthalmology & Biopharm,['ME'],senior,Labcorp,2023-05-04,11:12:14
11296876,"Lead Data Analyst, CRM Growth Marketing",['NY'],senior,Oscar Health,2023-05-18,23:09:20
10661799,Future Opportunity - Data Engineering Manager,['TN'],senior,Avanade,2023-02-02,10:16:37
7305521,Data Engineer,['CA'],mid,Snap,2022-05-25,16:09:37
10566934,Principal Data Science,['IL'],senior,Discover,2023-05-01,10:56:15
11339757,Financial Reporting Senior Analyst,['IL'],senior,CVS Health,2023-05-27,10:34:51
10883917,Data Engineer,['TX'],mid,PepsiCo,2023-02-16,11:18:29
11332335,Senior Manager Data Science - Fraud Risk Management,['IL'],senior,Discover,2023-05-11,11:04:09
11439951,E-Motor Technician,['MI'],mid,General Motors,2023-05-26,23:24:26
11395014,Senior Associate- Municipal Fixed Income Calculations,['NY'],senior,MarketAxess,2023-05-22,23:02:33
10926978,Distribution Center Loss Prevention Manager,['CA'],senior,Kohl's,2023-05-02,11:07:11
11386244,Aircraft Systems Checkout Mechanic- U2,['CA'],mid,Lockheed Martin,2023-05-17,11:20:45
11083845,Dynamics 365 Solution Architect,['NC'],mid,Avanade,2023-04-21,10:17:30
10088092,Field Service Power Generation Technician,['TN'],mid,Cummins,2023-05-27,10:23:51
11430716,"Senior Analyst, Competitive Insights & Forecasting (Multiple Openings)",['NJ'],senior,Johnson & Johnson,2023-05-25,11:13:14
11273654,"Senior Analyst, Ad Ops",['NY'],senior,Dow Jones,2023-05-27,11:02:54
10819641,"Data Science Manager, Ads Infrastructure",['CA'],senior,Meta,2023-05-27,23:23:11
11059426,Sr Clinical Research Associate 1 / CRA 2 - Central or West Coast - Oncology,['TN'],senior,Labcorp,2023-04-13,11:15:39
11189394,Investigations and Insights Lead Data Analyst - USDS,['NY'],senior,TikTok,2023-05-13,23:36:31
11177606,"RAA Data Analyst II OR III - 1.0 FTE - Research, Assessment & Accountability",['OR'],mid,Portland Public Schools,2023-04-13,11:20:15
11439477,"Intermediate Representative, Regulatory Analysis and Reporting",['MA'],senior,BNY Mellon,2023-05-26,23:11:21
11309774,(USA) Senior Data Scientist - Retail Intelligence,['AR'],senior,Walmart,2023-05-06,23:51:37
11274943,Principal Data Architect - Business Transformation (Virtual),['NJ'],senior,Lockheed Martin,2023-04-29,11:17:07
11393855,Senior Business Data Scientist,['CA'],senior,Intuit,2023-05-18,11:18:06
11438303,Data Science Opportunities,['NY'],senior,Intuit,2023-05-26,11:11:43
11085286,EFC/DC Systems Administrator,['MD'],mid,Kohl's,2023-04-07,11:10:14
11274911,"Information Systems Admin Sr (Level 3): System Admin, Edwards AFB - DT",['CA'],senior,Lockheed Martin,2023-04-29,11:17:07
11296719,Sales Analytics Assistant,['NY'],mid,Hachette Book Group,2023-05-19,23:06:04
11111844,"Senior/Lead Data Scientist, E-commerce Risk/Fraud - USDS",['CA'],senior,TikTok,2023-03-30,23:51:09
7094974,Major Appliance Support Expert,['TN'],senior,Asurion,2021-10-13,11:32:00
10701579,"Specialist, Treasury and ALM",['PA'],senior,BNY Mellon,2023-05-11,23:10:44
11439404,Intern,['TN'],internship,UBS,2023-05-26,23:10:28
11415813,"Class A Delivery Driver - Oklahoma City, OK",['OK'],mid,US Foods,2023-05-23,10:13:43
11116154,Service Associate,['FL'],mid,UBS,2023-03-31,23:14:06
11209966,Operational Analytics Manager,['NC'],senior,Biogen,2023-04-18,23:02:38
10172609,"Behavioral Health Integrated Clinician, LICSW or LMHC - Reliant Medical Group",['MA'],mid,UnitedHealth Group,2023-04-20,23:45:53
11050919,Manufacturing Simulation Engineer,['GA'],mid,Lockheed Martin,2023-04-04,11:58:13
11171074,Lead Systems Architect - Cyber Data Science,['MN'],senior,Wells Fargo,2023-05-22,23:46:09
10744820,"Future Opportunity- Azure Data Engineer, Manager",['NY'],senior,Avanade,2023-02-02,10:16:37
11205041,"Senior Director II, Strategic Initiatives",['AR'],senior,Walmart,2023-04-26,23:57:53
11085285,EFC/DC Systems Administrator,['MD'],mid,Kohl's,2023-04-07,11:10:14
11049450,Patient Service Rep-Full Time-Park Ridge,['IL'],mid,Advocate Aurora Health,2023-03-18,10:14:59
11425649,"AD, Business Intelligence",['FL'],senior,Chewy,2023-05-24,23:08:37
9336260,"Specialist, External Reporting",['PA'],senior,BNY Mellon,2023-02-12,23:08:06
10835767,"Job Profile Name (USA) Area Manager, Environmental, Health, and Safety - DC/FC",['NC'],senior,Walmart,2023-04-27,00:01:12
11279232,"Senior Marketing Data Analyst, Marketing",['NY'],senior,BlackLine,2023-05-19,23:08:35
11204825,Product Technical Program Manager - Generative AI,['CA'],senior,Meta,2023-05-27,23:23:11
11124022,Merchant Risk Director,['NY'],mid,Kafene,2023-05-15,23:04:47
11427986,"Radiologic Technologist - Edwardsville, PA",['PA'],mid,UnitedHealth Group,2023-05-25,00:20:45
11213556,"Coordinator, Giving Operations (Temp Services Tn28 X0)",['AR'],mid,Walmart,2023-04-27,00:04:17
11392730,Lead Data Science Analyst,['IL'],senior,Discover,2023-05-18,11:06:18
9861482,Azure Infrastructure Cloud Architect,['PA'],mid,Avanade,2023-01-11,10:19:25
11247101,Systems Analyst,['NY'],mid,Equinox,2023-04-25,23:06:13
10834963,Business Strategy Analyst,['NY'],mid,Northwell Health,2023-05-18,00:03:35
10939841,Principal Data Governance Analyst,['NY'],senior,Rockstar Games,2023-05-22,23:07:53
11428478,Senior Lead Data Management Analyst - Data Governance,['MN'],senior,Wells Fargo,2023-05-25,11:28:21
11431799,External Data Acquisition Operations Analyst II - (EDAO),['NJ'],mid,Merck,2023-05-25,11:17:57
11248089,Business Intelligence Analyst,['NY'],mid,Warner Bros. Discovery,2023-05-12,23:26:06
11244580,"AIML - Machine Learning Researcher, MLR",['NY'],mid,Apple,2023-05-03,10:14:34
11084415,EFC/DC Systems Administrator,['MD'],mid,Kohl's,2023-04-07,11:10:14
8241445,Senior Big Data Engineer,['NJ'],senior,EPAM Systems,2023-05-05,11:07:50
8498692,Radiologic Technologist - Part time,['WV'],mid,UnitedHealth Group,2023-05-03,23:50:03
11205598,Enterprise Resource Planning (ERP) Data Analytics and Reporting Analyst,['PA'],senior,City of Philadelphia,2023-04-17,23:01:45
10926976,Distribution Center Loss Prevention Manager,['CA'],senior,Kohl's,2023-05-02,11:07:11
9091891,"Primary Care Physician, Internal or Family BC/BE, Geriatric Focus - Albuquerque, New Mexico",['NM'],mid,UnitedHealth Group,2023-05-25,00:20:45
11437330,Manager Data Analysis (multiple openings) - IHM,['IL'],senior,Discover,2023-05-26,11:00:39
10749309,"Health Plan Registered Nurse, RN Quality of Care REMOTE",['AZ'],senior,Banner Health,2023-03-24,23:20:25
11329896,"Manager II, Advanced Analytics - Category and Audience Insights - Sam's Club MAP",['AR'],senior,Walmart,2023-05-10,23:52:14
11165560,Voluntary Corporate Actions Senior Specialist,['NY'],senior,UBS,2023-05-02,23:10:47
11239937,Pediatric Behavioral Health Integrated Clinician - LMHC or LICSW - Reliant Medical Group,['MA'],mid,UnitedHealth Group,2023-04-25,23:48:39
11204828,"Software Engineer, Machine Learning - Generative AI",['CA'],mid,Meta,2023-05-27,23:23:11
10363780,Data Scientist II,['TX'],senior,Cinemark,2023-04-21,10:20:29
10473932,Talent & Leadership Development Specialist,['CA'],mid,Alation,2023-05-26,23:06:10
11409041,Summer Intern,['NJ'],internship,UBS,2023-05-20,23:09:22
10838642,Data Center Engineering Operations Area Manager,['AZ'],senior,Amazon,2023-02-08,10:16:13
11314666,Medical Scribe General Surgery - Part time,['WI'],mid,Advocate Aurora Health,2023-05-09,10:10:18
11411891,"F-22 IMIS System Administrator (Level 3), Secret Clearance",['VA'],senior,Lockheed Martin,2023-05-21,11:14:08
11318353,Solution Architect (Data),['TX'],senior,Fisher Investments,2023-05-15,23:23:11
11405975,Access & Equity Senior Strategist  (ESD),['MA'],senior,The Commonwealth of Massachusetts,2023-05-20,10:11:07
7201828,"Data Engineer, Data Platform - USDS",['CA'],mid,TikTok,2023-03-17,23:50:43
11400126,"Principal Associate, Process Manager -- Data Privacy & Sharing","['VA', 'NY']",senior,Capital One,2023-05-19,10:23:36
7202347,"Tech Lead, Live Streaming Infrastructure",['CA'],mid,TikTok,2023-04-24,23:36:03
11420577,"Medical Assistant - Richmond, VA",['VA'],mid,UnitedHealth Group,2023-05-23,23:44:03
11382889,Senior Treasury Analyst,['MN'],senior,Wells Fargo,2023-05-22,23:46:09
11382926,Fixed Income Data Specialist,['NY'],mid,Bloomberg LP,2023-05-17,10:02:19
10678189,Research Scientist:  Computer Vision for Audio,['WA'],senior,Meta,2023-05-27,23:23:11
10702195,"Sr. Data Analyst, Data Science & Insights",['NY'],senior,Dow Jones,2023-05-27,11:02:54
10926986,Distribution Center Loss Prevention Manager,['CA'],senior,Kohl's,2023-05-02,11:07:11
7983355,"Senior Business Analyst, Platform Integrity",['NY'],senior,Snap,2022-01-27,23:12:49
10703454,Sr. Clinical Research Associate - Remote,['FL'],senior,TE Connectivity,2023-01-12,23:42:45
11305279,"Investigations and Insights, Data Scientist (IO) - USDS",['CA'],senior,TikTok,2023-05-05,23:43:16
10742966,"Medical Assistant - Part-Time - Greensburg, PA",['PA'],mid,UnitedHealth Group,2023-05-26,23:42:33
10972427,"Staff Software Engineer, AI/NLP",['CA'],senior,Navan,2023-03-04,10:06:27
10953840,"Patient Access Representative (Pre-registration) - Presque Isle, ME",['ME'],mid,UnitedHealth Group,2023-05-11,23:46:25
11441093,Data Analytics Developer- remote,['MN'],mid,UnitedHealth Group,2023-05-26,23:42:33
11434127,Research Engineer AI for Chemistry - FAIR,['CA'],senior,Meta,2023-05-27,23:23:10
7257565,Manager Performance Programs,['TN'],senior,Asurion,2021-10-31,11:26:26
11273503,Dispensary Supervisor,['FL'],senior,Cresco Labs,2023-04-29,10:19:52
11285572,Manager of Network SIS Data,['NY'],senior,Ascend,2023-05-14,10:09:53
